0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18
0.32355478861087145	0.09470468431771895	0.19263456090651557	0.5779816513761468	0.3537190082644628	0.1281618887015177	0.03288201160541586	0.10425531914893617	0.6004366812227074	0.13101604278074866	0.029490616621983913	0.1322314049586777	0.017921146953405017	0.3626373626373626	0.036290322580645164	0.015384615384615385	0.18032786885245902	0.07692307692307693	0.30434782608695654
8.628127696289905e-4	0.003054989816700611	0	0	0.001652892561983471	0.00505902192242833	0.0019342359767891683	0	0	0.0053475935828877	0	0.0027548209366391185	0.8530465949820788	0	0.27419354838709675	0.558974358974359	0.03278688524590164	0.32967032967032966	0
0.005176876617773943	0.006109979633401222	0.00141643059490085	0.009174311926605507	0.009917355371900827	0.008431703204047217	0.17408123791102514	0.002127659574468085	0.008733624454148471	0.00267379679144385	0.43967828418230565	0.0027548209366391185	0.4659498207885305	0.014652014652014652	0.4112903225806452	0.358974358974359	0.03825136612021858	0.15384615384615385	0
0.1535806729939603	0.06822810590631365	0.26487252124645894	0.39755351681957185	0.171900826446281	0.178752107925801	0.16634429400386846	0.2872340425531915	0.2576419213973799	0.6978609625668449	0.08310991957104558	0.22865013774104684	0.1111111111111111	0.18315018315018314	0.03225806451612903	0.07179487179487179	0.18032786885245902	0.08791208791208792	0.13043478260869565
0.006902502157031924	1.009164969450102	0	0	0.0049586776859504135	0.00505902192242833	0	0	0.002183406113537118	0.00267379679144385	0	0	0.007168458781362007	0	0	0	0.03825136612021858	0	0.06521739130434782
0.6583261432269197	0.26883910386965376	0.5991501416430595	0.617737003058104	0.4380165289256198	0.7318718381112985	0.5009671179883946	0.5212765957446809	0.5633187772925764	0.5427807486631016	0.6675603217158177	1.2396694214876034	0.7419354838709677	0.5238095238095238	0.4153225806451613	0.6717948717948717	0.3224043715846995	0.31868131868131866	0.6521739130434783
0.060396893874029335	0.012219959266802444	0.0084985835694051	0.05963302752293578	0.0049586776859504135	0.11467116357504216	0.06769825918762089	0.08085106382978724	0.048034934497816595	0.03208556149732621	0.032171581769437	0.049586776859504134	0.37992831541218636	0.018315018315018316	0.020161290322580645	0.12307692307692308	0.08743169398907104	0.6483516483516484	0.021739130434782608
0.04141501294219154	0.04175152749490835	0.23087818696883852	0.27522935779816515	0.12396694214876033	0.15682967959527824	0.11605415860735009	0.3723404255319149	0.1222707423580786	0.6871657754010695	0.03753351206434316	0.1046831955922865	0.007168458781362007	0.18681318681318682	0.06854838709677419	0.020512820512820513	0.06557377049180328	0.02197802197802198	0.15217391304347827
0.0025884383088869713	0.2861507128309572	0	0.016819571865443424	0.0049586776859504135	0.003372681281618887	1.02321083172147	0.002127659574468085	0.006550218340611353	0.0053475935828877	0.6193029490616622	0.0027548209366391185	0.025089605734767022	0	0.004032258064516129	0.005128205128205128	0.9508196721311475	0.0989010989010989	0.06521739130434782
0.20276100086281276	0.04378818737270876	4.257790368271955	2.0642201834862384	1.512396694214876	1.0556492411467115	0.12379110251450677	4.695744680851064	0.9737991266375546	10.657754010695188	0.010723860589812333	0.9586776859504132	0.14695340501792115	1.7362637362637363	0.17338709677419356	0.1076923076923077	0.08743169398907104	0.21978021978021978	0.717391304347826
0.37532355478861085	0.14562118126272913	0.47592067988668557	0.8944954128440367	0.4132231404958678	0.31871838111298484	0.6073500967117988	0.9425531914893617	0.8602620087336245	0.8770053475935828	0.29222520107238603	0.38292011019283745	0.20430107526881722	0.4358974358974359	0.12096774193548387	0.15897435897435896	0.5191256830601093	1.1868131868131868	0.41304347826086957
0.23037100949094047	0.026476578411405296	0.24929178470254956	0.581039755351682	0.03305785123966942	0.0657672849915683	0.058027079303675046	0.11063829787234042	0.6768558951965066	0.14705882352941177	0.03753351206434316	0.06336088154269973	0.08960573476702509	0.26373626373626374	0.056451612903225805	0.03076923076923077	0.12568306010928962	0.0989010989010989	0.30434782608695654
0.2657463330457291	0.3319755600814664	0.37110481586402266	0.3837920489296636	0.512396694214876	0.1973018549747049	0.6189555125725339	0.7297872340425532	0.39956331877729256	0.5641711229946524	0.7828418230563002	0.24793388429752067	0.8422939068100358	0.47619047619047616	0.21370967741935484	0.5948717948717949	1.2240437158469946	0.8351648351648352	0.34782608695652173
0.1449525452976704	0.0845213849287169	0.5864022662889519	0.05045871559633028	0.12231404958677686	0.24620573355817876	0.2862669245647969	0.10638297872340426	0.15283842794759825	0.1711229946524064	0.353887399463807	0.5179063360881543	0.043010752688172046	0.0695970695970696	0.06854838709677419	0.08205128205128205	0.1366120218579235	0.14285714285714285	0.08695652173913046
0.06471095772217429	0.11405295315682282	0.16005665722379603	0.05657492354740061	0.11900826446280992	0.06408094435075885	0.5203094777562862	0.12340425531914893	0.0851528384279476	0.15775401069518716	0.289544235924933	0.22038567493112948	0.18996415770609318	0.10256410256410256	0.16532258064516128	0.11794871794871795	0.29508196721311475	0.2967032967032967	0.021739130434782608
0.32786885245901637	0.06517311608961303	0.6076487252124646	0.4892966360856269	0.6214876033057851	0.29679595278246207	0.36750483558994196	0.774468085106383	0.6397379912663755	0.4304812834224599	0.20911528150134048	0.2865013774104683	0.4551971326164875	0.6007326007326007	0.3387096774193548	0.2923076923076923	0.16393442622950818	0.26373626373626374	0.21739130434782608
