0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18
0.20276100086281276	0.04378818737270876	4.257790368271955	2.0642201834862384	1.512396694214876	1.0556492411467115	0.12379110251450677	4.695744680851064	0.9737991266375546	10.657754010695188	0.010723860589812333	0.9586776859504132	0.14695340501792115	1.7362637362637363	0.17338709677419356	0.1076923076923077	0.08743169398907104	0.21978021978021978	0.717391304347826
0.009490940465918895	0.03665987780040733	0.0113314447592068	0.12691131498470948	0.01487603305785124	0.003372681281618887	0.025145067698259187	0.002127659574468085	0.017467248908296942	0.026737967914438502	0.0160857908847185	0	0.44086021505376344	0.007326007326007326	0.04838709677419355	0.21025641025641026	0.15300546448087432	28.417582417582416	0
0.011216566005176879	0.025458248472505093	0.009915014164305949	0.0015290519877675841	0.001652892561983471	0	0.0019342359767891683	0	0.004366812227074236	0	0	0.013774104683195593	0.9175627240143369	0	2.870967741935484	4.430769230769231	0	0	0.021739130434782608
0.07851596203623813	0.22606924643584522	2.398016997167139	0.013761467889908258	0.04628099173553719	17.016863406408095	0.17794970986460348	4.4361702127659575	0.034934497816593885	2.767379679144385	0.045576407506702415	2.2506887052341598	0.05734767025089606	0.24175824175824176	0.10080645161290322	0.14358974358974358	0.01092896174863388	0.15384615384615383	0
0.7765314926660914	0.021384928716904276	0.18413597733711048	4.613149847094801	0.1371900826446281	0.4654300168634064	1.0909090909090908	1.4829787234042553	2.1746724890829694	0.7085561497326203	0.3378016085790885	0.1652892561983471	0.1111111111111111	0.37362637362637363	0.024193548387096774	0.37435897435897436	0.18032786885245902	0.0989010989010989	0.9130434782608695
0.005176876617773943	1.0539714867617107	0.009915014164305949	0.0045871559633027525	0.009917355371900827	0.006745362563237774	0.06963249516441006	0.019148936170212766	0.006550218340611353	0.016042780748663103	0.010723860589812333	0.013774104683195593	0	0.029304029304029304	0	0	9.792349726775956	0.01098901098901099	0.1956521739130435
5.7368421052631575	2.625254582484725	1.1628895184135977	8.477064220183486	0.9504132231404959	0.6323777403035413	0.7021276595744681	1.1893617021276597	14.301310043668122	2.877005347593583	0.24396782841823056	0.8181818181818182	0.33691756272401435	6.787545787545787	0.2782258064516129	0.35384615384615387	1.1202185792349726	0.8241758241758241	6.5
0.006902502157031924	3.3431771894093685	0.014164305949008499	0.009174311926605505	0.02975206611570248	0.025295109612141653	0.1218568665377176	0.04042553191489362	0.002183406113537118	0.008021390374331552	0.058981233243967826	0.01928374655647383	0.010752688172043012	0.007326007326007326	0.04838709677419355	0.005128205128205128	16.868852459016395	0	0.5869565217391305
0.015530629853321829	3.8727087576374744	0.007082152974504249	0.0030581039755351682	0.013223140495867768	0.011804384485666104	0.7117988394584139	0.019148936170212766	0.002183406113537118	0.0053475935828877	0.19302949061662197	0.005509641873278237	0.22580645161290322	0.01098901098901099	0.03225806451612903	0.041025641025641026	7.590163934426229	0.8021978021978022	0.6086956521739131
3.9283865401207936	5.704684317718941	2.168555240793201	0.9220183486238532	0.46942148760330576	2.3524451939291735	17.054158607350097	2.8404255319148937	1.648471615720524	1.6898395721925135	26.316353887399465	3.002754820936639	3.4050179211469533	0.7216117216117216	4.516129032258065	1.9230769230769231	4.978142076502732	3.7032967032967035	3.0434782608695654
0.22605694564279552	0.23116089613034624	0.06232294617563739	0.25840978593272174	0.16033057851239668	0.07082630691399663	7.382978723404255	0.07872340425531915	0.3296943231441048	0.05080213903743316	2.5683646112600536	0.06611570247933884	0.12544802867383512	0.23076923076923078	0.1532258064516129	0.12307692307692308	3.240437158469945	0.4175824175824176	0.2826086956521739
0.005176876617773943	0.007128309572301426	0.007082152974504249	0.0045871559633027525	0.003305785123966942	0	0.019342359767891684	0.00425531914893617	0.004366812227074236	0.00267379679144385	0.005361930294906167	0	0.6594982078853047	0.018315018315018316	0.024193548387096777	0.6717948717948717	0.01092896174863388	10.010989010989011	0.021739130434782608
